Date,Open,High,Low,Close
23-May-13,6050.4,6081.45,5955.7,5967.05
22-May-13,6127.05,6147.6,6074.45,6094.5
21-May-13,6152.35,6180.25,6102.35,6114.1
20-May-13,6198,6229.45,6146.05,6156.9
17-May-13,6172.95,6199.95,6146.15,6187.3
16-May-13,6128.25,6187.3,6128.25,6169.9
15-May-13,6018.85,6157.1,6018.85,6146.75
14-May-13,5989.7,6026.2,5970.05,5995.4
13-May-13,6098.2,6104.95,5972.9,5980.45
11-May-13,6088.2,6114.55,6084.15,6107.25
10-May-13,6046.25,6105.3,6045.6,6094.75
9-May-13,6078.35,6084.7,6040.45,6050.15
8-May-13,6064.15,6083.55,6024.95,6069.3
7-May-13,5983.45,6050.5,5982.95,6043.55
6-May-13,5944.9,5976.5,5928.45,5971.05
3-May-13,5993.5,6000.3,5930.15,5944
2-May-13,5911.4,6019.45,5910.95,5999.35
30-Apr-13,5932.6,5962.3,5867.8,5930.2
29-Apr-13,5877.6,5918.65,5868.8,5904.1
26-Apr-13,5899.75,5907.05,5860.5,5871.45
25-Apr-13,5856.1,5924.6,5853.3,5916.3
23-Apr-13,5843.1,5844.3,5791.55,5836.9
22-Apr-13,5789.85,5844.85,5789.8,5834.4
18-Apr-13,5682.7,5794.35,5681.85,5783.1
17-Apr-13,5708.65,5732.15,5669,5688.7
16-Apr-13,5562.45,5699.25,5555.85,5688.95
15-Apr-13,5508.5,5592.85,5500.3,5568.4
12-Apr-13,5520.7,5544.5,5494.9,5528.55
11-Apr-13,5601.65,5610.65,5542.85,5594
10-Apr-13,5536.25,5569.25,5477.2,5558.7
9-Apr-13,5568.75,5603.05,5487,5495.1
8-Apr-13,5550.5,5569.2,5537.05,5542.95
5-Apr-13,5568.1,5577.3,5534.7,5553.25
4-Apr-13,5640.65,5644.45,5565.65,5574.75
3-Apr-13,5740.2,5744.95,5650.1,5672.9
2-Apr-13,5701.7,5754.6,5687.15,5748.1
1-Apr-13,5697.35,5720.95,5675.9,5704.4
28-Mar-13,5647.75,5692.95,5604.85,5682.55
26-Mar-13,5613.75,5655.3,5612.05,5641.6
25-Mar-13,5707.3,5718.4,5624.4,5633.85
22-Mar-13,5659.8,5691.45,5631.8,5651.35
21-Mar-13,5705.9,5757.75,5647.95,5658.75
20-Mar-13,5740.55,5745.3,5682.3,5694.4
19-Mar-13,5859.5,5863.6,5724.3,5745.95
18-Mar-13,5816.75,5850.2,5814.35,5835.25
15-Mar-13,5914.9,5945.65,5861,5872.6
14-Mar-13,5845.95,5920.15,5791.75,5908.95
13-Mar-13,5884.8,5893.85,5842.25,5851.2
12-Mar-13,5944.6,5952,5893.65,5914.1
11-Mar-13,5946.1,5971.2,5930.35,5942.35
8-Mar-13,5883.65,5952.85,5883,5945.7
7-Mar-13,5801.3,5878,5801.3,5863.3
6-Mar-13,5816.4,5828.7,5795.05,5818.6
5-Mar-13,5722.45,5790.1,5722.4,5784.25
4-Mar-13,5704.7,5712,5663.6,5698.5
1-Mar-13,5702.45,5739.45,5679.9,5719.7
28-Feb-13,5834.35,5849.9,5671.9,5693.05
27-Feb-13,5784.9,5818.2,5749.7,5796.9
26-Feb-13,5838.3,5838.85,5748.6,5761.35
25-Feb-13,5870.55,5878.4,5825,5854.75
22-Feb-13,5837.95,5873.8,5835.8,5850.3
21-Feb-13,5909.65,5921.15,5844.4,5852.25
20-Feb-13,5966.3,5971,5937.55,5943.05
19-Feb-13,5900.2,5947.55,5883.15,5939.7
18-Feb-13,5888.65,5911,5878.45,5898.2
15-Feb-13,5869.95,5899.95,5853.9,5887.4
14-Feb-13,5933.2,5940.2,5884.55,5896.95
13-Feb-13,5943.15,5969.5,5922.95,5932.95
12-Feb-13,5894.35,5927.65,5886.45,5922.5
11-Feb-13,5920.05,5924.15,5879.1,5897.85
8-Feb-13,5929.1,5953.7,5883.65,5903.5
7-Feb-13,5936.45,5978.5,5927.6,5938.8
6-Feb-13,5988.05,5990.9,5953.15,5959.2
5-Feb-13,5948.2,5970.35,5946.9,5956.9
4-Feb-13,6025.2,6038.5,5981.25,5987.25
1-Feb-13,6040.95,6052.95,5983.2,5998.9
31-Jan-13,6045.65,6058.05,6025.15,6034.75
30-Jan-13,6065,6071.95,6044.15,6055.75
29-Jan-13,6064.7,6111.8,6042.45,6049.9
28-Jan-13,6082.1,6088.4,6061.4,6074.8
25-Jan-13,6024.5,6080.55,6014.45,6074.65
24-Jan-13,6046.2,6065.3,6007.85,6019.35
23-Jan-13,6052.85,6069.8,6021.15,6054.3
22-Jan-13,6080.15,6101.3,6040.5,6048.5
21-Jan-13,6085.75,6094.35,6065.1,6082.3
18-Jan-13,6059.85,6083.4,6048.3,6064.4
17-Jan-13,6001.25,6053.2,5988.1,6039.2
16-Jan-13,6049,6055.95,5992.05,6001.85
15-Jan-13,6037.85,6068.5,6018.6,6056.6
14-Jan-13,5967.2,6036.9,5962.15,6024.05
11-Jan-13,6012.4,6018.85,5940.6,5951.3
10-Jan-13,5998.8,6005.15,5947.3,5968.65
9-Jan-13,6006.2,6020.1,5958.45,5971.5
8-Jan-13,5983.45,6007.05,5964.4,6001.7
7-Jan-13,6042.15,6042.15,5977.15,5988.4
4-Jan-13,6011.95,6020.75,5981.55,6016.15
3-Jan-13,6015.8,6017,5986.55,6009.5
2-Jan-13,5982.6,6006.05,5982,5993.25
1-Jan-13,5937.65,5963.9,5935.2,5950.85
31-Dec-12,5901.2,5919,5897.15,5905.1
28-Dec-12,5887.15,5915.75,5879.5,5908.35
27-Dec-12,5930.2,5930.8,5864.7,5870.1
26-Dec-12,5864.95,5917.3,5859.55,5905.6
24-Dec-12,5869,5871.9,5844.7,5855.75
21-Dec-12,5888,5888,5841.65,5847.7
20-Dec-12,5934.45,5937.6,5881.45,5916.4
19-Dec-12,5917.3,5939.4,5910.8,5929.6
18-Dec-12,5873.6,5905.8,5823.15,5896.8
17-Dec-12,5860.5,5886.05,5850.15,5857.9
14-Dec-12,5846.9,5886.1,5839.15,5879.6
13-Dec-12,5900.35,5907.45,5841.35,5851.5
12-Dec-12,5917.8,5924.6,5874.25,5888
11-Dec-12,5923.8,5965.15,5865.45,5898.8
10-Dec-12,5916.05,5919.95,5888.1,5908.9
7-Dec-12,5934,5949.85,5888.65,5907.4
6-Dec-12,5926.3,5942.55,5838.9,5930.9
5-Dec-12,5906.6,5917.8,5891.35,5900.5
4-Dec-12,5866.8,5894.95,5859,5889.25
3-Dec-12,5878.25,5899.15,5854.6,5870.95
30-Nov-12,5836,5885.25,5827.85,5879.85
29-Nov-12,5736.7,5833.5,5736.1,5825
27-Nov-12,5658.5,5733.2,5658,5727.45
26-Nov-12,5648.65,5649.2,5623.45,5635.9
23-Nov-12,5635.45,5637.75,5593.55,5626.6
22-Nov-12,5628.6,5643.35,5608,5627.75
21-Nov-12,5582.5,5620.2,5561.4,5614.8
20-Nov-12,5604.8,5613.7,5548.35,5571.55
19-Nov-12,5577.3,5592.75,5549.25,5571.4
16-Nov-12,5624.8,5650.15,5559.8,5574.05
15-Nov-12,5650.35,5651.65,5603.55,5631
13-Nov-12,5689.7,5698.25,5660.35,5666.95
12-Nov-12,5688.45,5718.9,5665.75,5683.7
9-Nov-12,5731.1,5751.7,5677.75,5686.25
8-Nov-12,5709,5744.5,5693.95,5738.75
7-Nov-12,5718.6,5777.3,5711.4,5760.1
6-Nov-12,5694.1,5730.8,5693.65,5724.4
5-Nov-12,5693.05,5709.2,5679.5,5704.2
2-Nov-12,5696.35,5711.3,5682.55,5697.7
1-Nov-12,5609.85,5649.75,5601.95,5645.05
31-Oct-12,5596.75,5624.4,5583.05,5619.7
30-Oct-12,5656.35,5689.9,5589.9,5597.9
29-Oct-12,5665.2,5698.3,5645.1,5665.6
26-Oct-12,5683.55,5697.2,5641.75,5664.3
25-Oct-12,5688.8,5718.75,5685.7,5705.3
23-Oct-12,5715.65,5720.8,5681.45,5691.4
22-Oct-12,5667.6,5721.55,5658.05,5717.15
19-Oct-12,5703.3,5711.7,5660,5684.25
18-Oct-12,5675.3,5722.5,5650.55,5718.7
17-Oct-12,5681.1,5684.35,5633.9,5660.25
16-Oct-12,5705.6,5714,5635.6,5648
15-Oct-12,5674.25,5693.7,5651.05,5687.25
12-Oct-12,5681.7,5725,5659.35,5676.05
11-Oct-12,5663.5,5721.1,5636.95,5708.05
10-Oct-12,5671.15,5686.5,5647.05,5652.15
9-Oct-12,5708.15,5728.65,5677.9,5704.6
8-Oct-12,5751.85,5751.85,5666.2,5676
5-Oct-12,5815,5815.35,4888.2,5746.95
4-Oct-12,5751.55,5807.25,5751.35,5787.6
3-Oct-12,5727.7,5743.25,5715.8,5731.25
1-Oct-12,5704.75,5722.95,5694,5718.8
28-Sep-12,5684.8,5735.15,5683.45,5703.3
27-Sep-12,5673.75,5693.7,5639.7,5649.5
26-Sep-12,5653.4,5672.8,5638.65,5663.45
25-Sep-12,5674.9,5702.7,5652.45,5673.9
24-Sep-12,5691.95,5709.85,5662.75,5669.6
21-Sep-12,5577,5720,5575.45,5691.15
20-Sep-12,5536.95,5581.35,5534.9,5554.25
18-Sep-12,5602.4,5620.55,5586.45,5600.05
17-Sep-12,5631.75,5652.2,5585.15,5610
14-Sep-12,5528.35,5586.65,5526.95,5577.65
13-Sep-12,5435.2,5447.45,5421.85,5435.35
12-Sep-12,5404.45,5435.55,5393.95,5431
11-Sep-12,5336.1,5393.35,5332.1,5390
10-Sep-12,5361.9,5375.45,5349.1,5363.45
8-Sep-12,5343.65,5366.3,5343.45,5358.7
7-Sep-12,5309.45,5347.15,5309.2,5342.1
6-Sep-12,5217.65,5260.6,5217.65,5238.4
5-Sep-12,5243.9,5259.5,5215.7,5225.7
4-Sep-12,5249.15,5278.35,5233.2,5274
3-Sep-12,5276.5,5295.8,5243.15,5253.75
31-Aug-12,5298.2,5303.25,5238.9,5258.5
30-Aug-12,5268.6,5342.8,5255.05,5315.05
29-Aug-12,5343.85,5345.5,5282.7,5287.8
28-Aug-12,5348.05,5359.25,5312.6,5334.6
27-Aug-12,5387.85,5399.15,5346.65,5350.25
24-Aug-12,5392.6,5399.65,5371,5386.7
23-Aug-12,5426.15,5448.6,5393.85,5415.35
22-Aug-12,5395.75,5433.35,5394.8,5412.85
21-Aug-12,5368.7,5425.15,5368.7,5421
17-Aug-12,5368.6,5399.95,5341.7,5366.3
16-Aug-12,5385.95,5390.65,5356.65,5362.95
14-Aug-12,5343.25,5387.05,5328.8,5380.35
13-Aug-12,5316.35,5352.45,5309.05,5347.9
10-Aug-12,5308.2,5330.1,5294.1,5320.4
9-Aug-12,5348.3,5368.2,5312.1,5322.95
8-Aug-12,5345.25,5377.6,5331.05,5338
7-Aug-12,5295.4,5350.1,5281.65,5336.7
6-Aug-12,5260.85,5293.2,5260.85,5282.55
3-Aug-12,5195.6,5220.2,5164.65,5215.7
2-Aug-12,5233.1,5236.9,5209.95,5227.75
1-Aug-12,5220.7,5246.35,5212.65,5240.5
31-Jul-12,5214.85,5234.55,5154.05,5229
30-Jul-12,5129.75,5206.6,5129.75,5199.8
27-Jul-12,5124.3,5149.95,5077.5,5099.85
26-Jul-12,5126.3,5126.3,5032.4,5043
25-Jul-12,5118.4,5121.6,5076.6,5109.6
24-Jul-12,5128.8,5144,5103.25,5128.2
23-Jul-12,5163.25,5164.2,5108.1,5117.95
20-Jul-12,5233.55,5238.7,5197.5,5205.1
19-Jul-12,5249.85,5257.75,5233.15,5242.7
18-Jul-12,5199.1,5222.85,5169.05,5216.3
17-Jul-12,5228.05,5236.7,5181.7,5192.85
16-Jul-12,5232.35,5246.85,5190.45,5197.25
13-Jul-12,5242.75,5267.15,5216.85,5227.25
12-Jul-12,5240,5261.75,5217.7,5235.25
11-Jul-12,5315.25,5336.45,5300.25,5306.3
10-Jul-12,5286.6,5348.55,5284.55,5345.35
9-Jul-12,5283.7,5300.6,5257.75,5275.15
6-Jul-12,5324.7,5327.2,5287.75,5316.95
5-Jul-12,5297.05,5333.65,5288.85,5327.3
4-Jul-12,5310.4,5317.65,5273.3,5302.55
3-Jul-12,5298.85,5317,5265.95,5287.95
2-Jul-12,5283.85,5302.15,5263.35,5278.6
29-Jun-12,5191.25,5286.25,5189,5278.9
28-Jun-12,5148.95,5159.05,5125.3,5149.15
27-Jun-12,5149.45,5160.1,5129.25,5141.9
26-Jun-12,5107.45,5134.55,5095.5,5120.8
25-Jun-12,5158.5,5194.6,5105.65,5114.65
22-Jun-12,5101.75,5159.8,5094,5146.05
21-Jun-12,5097.35,5170.4,5093.45,5165
20-Jun-12,5114.55,5141.7,5100.7,5120.55
19-Jun-12,5050.8,5113.6,5048.1,5103.85
18-Jun-12,5174,5190.2,5041.7,5064.25
15-Jun-12,5069.55,5146.2,5069.15,5139.05
14-Jun-12,5105.1,5130,5047.6,5054.75
13-Jun-12,5117.55,5144.9,5095.45,5121.45
12-Jun-12,5015.5,5128.9,5015.15,5115.9
11-Jun-12,5096.7,5124.45,5040.7,5054.1
8-Jun-12,5044.25,5084.45,4994.8,5068.35
7-Jun-12,5035.35,5059.65,5007.75,5049.65
6-Jun-12,4886.65,5010.45,4886.15,4997.1
5-Jun-12,4869.45,4898.95,4847.7,4863.3
4-Jun-12,4797.3,4858.3,4770.35,4848.15
1-Jun-12,4910.85,4925,4831.75,4841.6
31-May-12,4896.1,4949.25,4883.55,4924.25
30-May-12,4964.25,4982.25,4944.9,4950.75
29-May-12,5005.35,5020.15,4982.15,4990.1
28-May-12,4931.7,4994.95,4931.3,4985.65
25-May-12,4905.95,4935.8,4889.35,4920.4
24-May-12,4863.4,4931.9,4830.15,4921.4
23-May-12,4843,4853.75,4803.95,4835.65
22-May-12,4954.7,4956.35,4849.9,4860.5
21-May-12,4888.5,4937.5,4888.5,4906.05
18-May-12,4796.4,4908.5,4788.95,4891.45
17-May-12,4878.6,4922.25,4850.2,4870.2
16-May-12,4875.3,4882.25,4837.05,4858.25
15-May-12,4869.85,4955.2,4868.55,4942.8
14-May-12,4934.35,4957.2,4874.5,4907.8
11-May-12,4938.85,4976.25,4906.15,4928.9
10-May-12,4984.15,5039.3,4950.3,4965.7
9-May-12,4967.9,5016.25,4956.45,4974.8
8-May-12,5114.7,5119.95,4983.6,4999.95
7-May-12,5017.8,5124.75,4988,5114.15
4-May-12,5166.65,5177.2,5070.6,5086.85
3-May-12,5211.2,5217.3,5180.65,5188.4
2-May-12,5254.3,5279.6,5226.45,5239.15
30-Apr-12,5201.45,5262.15,5201.45,5248.15
28-Apr-12,5209.6,5216.4,5196.35,5209
27-Apr-12,5189,5223.05,5154.3,5190.6
26-Apr-12,5214.75,5215.6,5179.05,5189
25-Apr-12,5222.2,5236.1,5160.65,5202
24-Apr-12,5215.9,5232.35,5180.35,5222.65
23-Apr-12,5277.4,5310.55,5187.15,5200.6
20-Apr-12,5313.95,5336.15,5245.45,5290.85
19-Apr-12,5320.6,5342.45,5291.3,5332.4
18-Apr-12,5320.7,5342,5293.45,5300
17-Apr-12,5266.6,5298.2,5208.35,5289.7
16-Apr-12,5190.6,5233.5,5183.5,5226.2
13-Apr-12,5255.7,5306.75,5185.4,5207.45
12-Apr-12,5246.75,5290.6,5246.75,5276.85
11-Apr-12,5209.45,5263.65,5190.8,5226.85
10-Apr-12,5254.1,5255.8,5211.85,5243.6
9-Apr-12,5282.5,5287.9,5228,5234.4
4-Apr-12,5328.65,5338.4,5305.3,5322.9
3-Apr-12,5353.2,5378.75,5344.45,5358.5
2-Apr-12,5296.35,5331.55,5278.8,5317.9
30-Mar-12,5206.6,5307.1,5203.65,5295.55
29-Mar-12,5145.95,5194.3,5135.95,5178.85
28-Mar-12,5231.7,5236.55,5169.6,5194.75
27-Mar-12,5242.95,5277.95,5184.65,5243.15
26-Mar-12,5274.35,5274.95,5174.9,5184.25
23-Mar-12,5255.65,5312,5220,5278.2
22-Mar-12,5361.1,5385.95,5205.65,5228.45
21-Mar-12,5267.2,5372.35,5256,5364.95
20-Mar-12,5257.15,5297.35,5233.25,5274.85
19-Mar-12,5337.35,5340.7,5238.55,5257.05
16-Mar-12,5380.35,5445.65,5305,5317.9
15-Mar-12,5462.5,5462.5,5362.3,5380.5
14-Mar-12,5490.55,5499.4,5437.8,5463.9
13-Mar-12,5391.05,5438.65,5390.8,5429.5
12-Mar-12,5420.1,5421.9,5327.3,5359.55
9-Mar-12,5294.1,5342.3,5291.6,5333.55
7-Mar-12,5207.05,5243.85,5171.45,5220.45
6-Mar-12,5266,5382.05,5206.4,5222.4
5-Mar-12,5342.55,5344.5,5265.7,5280.35
3-Mar-12,5360.05,5369.6,5353.4,5359.4
2-Mar-12,5369.45,5392.55,5315.05,5359.35
1-Mar-12,5366,5372.45,5297.5,5339.75
29-Feb-12,5424.95,5458.8,5352.25,5385.2
28-Feb-12,5310.5,5391.1,5306.45,5375.5
27-Feb-12,5448.1,5449.8,5268.15,5281.2
24-Feb-12,5479.15,5521.4,5405.9,5429.3
23-Feb-12,5490.05,5537.4,5460.8,5483.3
22-Feb-12,5609.75,5629.95,5491.35,5505.35
21-Feb-12,5561.9,5621.5,5561.75,5607.15
17-Feb-12,5574.2,5606.7,5545.2,5564.3
16-Feb-12,5513.75,5531.4,5483.75,5521.95
15-Feb-12,5460.6,5542.1,5460.6,5531.95
14-Feb-12,5380.8,5428.05,5377.95,5416.05
13-Feb-12,5382.1,5421.05,5351.4,5390.2
10-Feb-12,5399.8,5427.75,5341.05,5381.6
9-Feb-12,5343.05,5423.4,5338.9,5412.35
8-Feb-12,5343.8,5396.9,5325.2,5368.15
7-Feb-12,5412.95,5413.35,5322.95,5335.15
6-Feb-12,5379.45,5390.05,5327.25,5361.65
3-Feb-12,5276.1,5334.85,5255.55,5325.85
2-Feb-12,5272.1,5289.95,5225.75,5269.9
1-Feb-12,5198.15,5244.6,5159,5235.7
31-Jan-12,5125.25,5215.4,5120.15,5199.25
30-Jan-12,5163.55,5166.15,5076.7,5087.3
27-Jan-12,5216.75,5217,5162.4,5204.7
25-Jan-12,5151.5,5174.15,5130.25,5158.3
24-Jan-12,5064.8,5141.05,5049.8,5127.35
23-Jan-12,5025.35,5059.55,5021.35,5046.25
20-Jan-12,5044.85,5064.15,5004.3,5048.6
19-Jan-12,4995,5023.8,4991.4,5018.4
18-Jan-12,4977.75,4980.65,4931.05,4955.8
17-Jan-12,4904.5,4975.55,4904,4967.3
16-Jan-12,4844,4880.8,4827.05,4873.9
13-Jan-12,4861.95,4898.85,4834.2,4866
12-Jan-12,4840.95,4869.2,4803.9,4831.25
11-Jan-12,4863.15,4877.2,4841.6,4860.95
10-Jan-12,4771.85,4855.9,4768.25,4849.55
9-Jan-12,4747.55,4758.7,4695.45,4742.8
7-Jan-12,4755.6,4759.4,4743.05,4746.9
6-Jan-12,4724.15,4794.9,4686.85,4754.1
5-Jan-12,4749,4779.8,4730.15,4749.95
4-Jan-12,4774.95,4782.85,4728.85,4749.65
3-Jan-12,4675.8,4773.1,4675.8,4765.3
2-Jan-12,4640.2,4645.95,4588.05,4636.75
30-Dec-11,4659.95,4690.45,4608.9,4624.3
29-Dec-11,4681.15,4701.8,4639.05,4646.25
28-Dec-11,4756.2,4756.2,4685.65,4705.8
27-Dec-11,4780.2,4800.5,4723.65,4750.5
26-Dec-11,4718.15,4787.25,4718.15,4779
23-Dec-11,4763.2,4763.45,4693.2,4714
22-Dec-11,4636.9,4740.6,4632.95,4733.85
21-Dec-11,4636.45,4707.35,4601.95,4693.15
20-Dec-11,4635.8,4637.25,4531.15,4544.2
19-Dec-11,4623.15,4623.15,4555.9,4613.1
16-Dec-11,4752.5,4818.85,4628.2,4651.6
15-Dec-11,4712.8,4768.65,4673.85,4746.35
14-Dec-11,4788.7,4839.55,4750.4,4763.25
13-Dec-11,4733.6,4824.7,4728.5,4800.6
12-Dec-11,4906.85,4910.25,4755.55,4764.6
9-Dec-11,4870.75,4918.35,4841.75,4866.7
8-Dec-11,5037.4,5049.05,4921.45,4943.65
7-Dec-11,5050.1,5099.25,5032.25,5062.6
5-Dec-11,5036.5,5055.4,5002.55,5039.15
2-Dec-11,4940.85,5062.55,4918.4,5050.15
1-Dec-11,4970.85,5011.9,4916.7,4936.85
30-Nov-11,4766.15,4851.55,4754.8,4832.05
29-Nov-11,4864.2,4866.1,4787.1,4805.1
28-Nov-11,4769.3,4859.1,4766.4,4851.3
25-Nov-11,4731.3,4767.3,4693.1,4710.05
24-Nov-11,4707.55,4771.1,4639.1,4756.45
23-Nov-11,4779.5,4779.5,4640.95,4706.45
22-Nov-11,4794.85,4854,4782.55,4812.35
21-Nov-11,4873.8,4873.8,4764.8,4778.35
18-Nov-11,4899.15,4915.9,4837.95,4905.8
17-Nov-11,5027.1,5036.8,4919.45,4934.75
16-Nov-11,5059.1,5065.2,4989.5,5030.45
15-Nov-11,5131.2,5158.75,5052.85,5068.5
14-Nov-11,5217.35,5228.9,5140.55,5148.35
11-Nov-11,5159.75,5198.6,5142.25,5168.85
9-Nov-11,5309.7,5317.5,5211.75,5221.05
8-Nov-11,5292.25,5304.25,5252,5289.35
4-Nov-11,5325.4,5326.45,5256.8,5284.2
3-Nov-11,5241.55,5281.6,5201.85,5265.75
2-Nov-11,5216.75,5300.1,5204.95,5258.45
1-Nov-11,5278.6,5310.85,5238.3,5257.95
31-Oct-11,5358.9,5360.25,5314.6,5326.6
28-Oct-11,5341.9,5399.7,5322.8,5360.7
26-Oct-11,5214.95,5219.25,5196.15,5201.8
25-Oct-11,5137.9,5211,5085.55,5191.6
24-Oct-11,5114.7,5145.65,5084.75,5098.35
21-Oct-11,5106.6,5120.75,5037.95,5049.95
20-Oct-11,5086.55,5099,5033.95,5091.9
19-Oct-11,5080.45,5148.05,5075.3,5139.15
18-Oct-11,5049.45,5057.5,5011.05,5037.5
17-Oct-11,5156.2,5160.2,5084.5,5118.25
14-Oct-11,5057.35,5141.4,5056.6,5132.3
13-Oct-11,5130.8,5136.95,5067.65,5077.85
12-Oct-11,5011.2,5109.8,4997.65,5099.4
11-Oct-11,5019.9,5045.1,4964,4974.35
10-Oct-11,4886.85,4991.15,4882.05,4979.6
7-Oct-11,4883.65,4922.6,4861.2,4888.05
5-Oct-11,4791.3,4827.8,4741,4751.3
4-Oct-11,4823.5,4869.75,4728.3,4772.15
3-Oct-11,4874.4,4879.15,4823.9,4849.5
30-Sep-11,4990.15,5025.55,4924.3,4943.25
29-Sep-11,4924.2,5034.25,4906,5015.45
28-Sep-11,5005.5,5006.05,4918.45,4945.9
27-Sep-11,4905.15,4982.95,4905.15,4971.25
26-Sep-11,4878.6,4879.8,4758.85,4835.4
23-Sep-11,4873.75,4930.25,4829.6,4867.75
22-Sep-11,5054.45,5059.85,4907.75,4923.65
21-Sep-11,5153.75,5168.4,5109.85,5133.25
20-Sep-11,5042.55,5149.9,5035.25,5140.2
19-Sep-11,5068.4,5068.4,5019.25,5031.95
16-Sep-11,5123.35,5143.6,5068.1,5084.25
15-Sep-11,5062.35,5091.45,4967.45,5075.7
14-Sep-11,4965.05,5026.15,4917.4,5012.55
13-Sep-11,4977.8,5030.15,4911.05,4940.95
12-Sep-11,4981.7,4985.6,4911.25,4946.8
9-Sep-11,5161.3,5163.75,5046.8,5059.45
8-Sep-11,5139.2,5169.25,5098.25,5153.25
7-Sep-11,5080.15,5154.5,5076.3,5124.65
6-Sep-11,4993.35,5072.9,4942.9,5064.3
5-Sep-11,4998.9,5030.3,4964.45,5017.2
2-Sep-11,5109.8,5113.7,4993.35,5040
30-Aug-11,4973.25,5016.25,4927.55,5001
29-Aug-11,4806.2,4934.4,4806.05,4919.6
26-Aug-11,4839.25,4872,4720,4747.8
25-Aug-11,4914.65,4915.85,4825.05,4839.6
24-Aug-11,4934.35,4962.4,4875.3,4888.9
23-Aug-11,4925.15,4965.8,4863.8,4948.9
22-Aug-11,4843.7,4910.05,4808.75,4898.8
19-Aug-11,4859.3,4893.6,4796.1,4845.65
18-Aug-11,5077.95,5078.6,4932.15,4944.15
17-Aug-11,5030.3,5112.15,5017.25,5056.6
16-Aug-11,5125.75,5132.2,5015.4,5035.8
12-Aug-11,5194.4,5194.45,5053.35,5072.95
11-Aug-11,5128,5184.95,5121,5138.3
10-Aug-11,5196.55,5197.95,5123.35,5161
9-Aug-11,4947.9,5167,4946.45,5072.85
8-Aug-11,5083.85,5204.2,5054.05,5118.5
5-Aug-11,5204.35,5229.65,5116.45,5211.25
4-Aug-11,5412.4,5434.5,5323.15,5331.8
3-Aug-11,5402,5422.6,5378.85,5404.8
2-Aug-11,5493.2,5496.3,5433.65,5456.55
1-Aug-11,5527.5,5551.9,5486.45,5516.8
29-Jul-11,5479,5520.3,5453.95,5482
28-Jul-11,5492.4,5512.1,5475.65,5487.75
27-Jul-11,5588.55,5591.7,5521.5,5546.8
26-Jul-11,5688.45,5702.25,5560.15,5574.85
25-Jul-11,5633.8,5700.55,5616.7,5680.3
22-Jul-11,5576.95,5642.2,5567.1,5633.95
21-Jul-11,5554.6,5578.9,5532.7,5541.6
20-Jul-11,5642.05,5645.4,5555.1,5567.05
19-Jul-11,5569.85,5627.65,5557.2,5613.55
18-Jul-11,5581.75,5596.6,5550.95,5567.05
15-Jul-11,5602.95,5631.7,5562.75,5581.1
14-Jul-11,5569,5653.95,5541.7,5599.8
13-Jul-11,5542.05,5596.15,5541.4,5585.45
12-Jul-11,5556.9,5580.25,5496.95,5526.15
11-Jul-11,5648.05,5652.9,5601.7,5616.1
8-Jul-11,5734.65,5740.4,5651.05,5660.65
7-Jul-11,5633.35,5737.15,5632.95,5728.95
6-Jul-11,5622.7,5655.4,5610.75,5625.45
5-Jul-11,5659.85,5659.85,5612.3,5632.1
4-Jul-11,5679.55,5679.65,5633.1,5650.5
1-Jul-11,5705.75,5705.8,5609.75,5627.2
30-Jun-11,5614.5,5657.9,5606.1,5647.4
29-Jun-11,5566.5,5608.65,5566.5,5600.45
28-Jun-11,5548.85,5558.3,5496.35,5545.3
27-Jun-11,5441.2,5552.65,5434.25,5526.6
24-Jun-11,5343.4,5477.85,5343.4,5471.25
23-Jun-11,5269.1,5330.6,5252.25,5320
22-Jun-11,5304.65,5310.5,5262.5,5278.3
21-Jun-11,5280.8,5322.45,5257,5275.85
20-Jun-11,5372.2,5377.4,5195.9,5257.9
17-Jun-11,5412.5,5421.15,5355.85,5366.4
16-Jun-11,5419.65,5447.5,5389.8,5396.75
15-Jun-11,5494.45,5499.35,5438.95,5447.5
14-Jun-11,5485.6,5520.15,5484.2,5500.5
13-Jun-11,5469.85,5496.7,5436.95,5482.8
10-Jun-11,5518.05,5521.45,5457.45,5485.8
9-Jun-11,5523.55,5540.1,5502.05,5521.05
8-Jun-11,5535.25,5556.6,5514.9,5526.85
7-Jun-11,5509.15,5570.1,5507.8,5556.15
6-Jun-11,5504.3,5542.65,5479.85,5532.05
3-Jun-11,5565.7,5604.95,5507.2,5516.75
2-Jun-11,5529.9,5568.2,5521.95,5550.35
1-Jun-11,5561.05,5597.35,5559.45,5592
31-May-11,5492,5571.6,5489.7,5560.15
30-May-11,5493.75,5509.3,5458.6,5473.1
27-May-11,5413.7,5485.8,5413.6,5476.1
26-May-11,5372.75,5422.2,5356.35,5412.35
25-May-11,5389.1,5389.1,5328.7,5348.95
24-May-11,5385.1,5422.6,5367.45,5394.85
23-May-11,5456.7,5456.7,5373,5386.55
20-May-11,5450.65,5517.55,5432.75,5486.35
19-May-11,5448.15,5452.6,5411.25,5428.1
18-May-11,5448.2,5460.5,5401.25,5420.6
17-May-11,5496.1,5523.85,5421.05,5438.95
16-May-11,5541.7,5541.8,5487.65,5499
13-May-11,5492.35,5605,5472.15,5544.75
12-May-11,5537.8,5572.5,5476.3,5486.15
11-May-11,5547.2,5574.7,5525,5565.05
10-May-11,5555.55,5592.9,5514.55,5541.25
